Plüpp	Du machst einen Sprachkurs. Du liest deine Hausaufgaben vor. Obwohl es nur ein kurzer Text ist, ist es relativ anstrengend, weil du auf die korrekte Aussprache achten musst.	{'neg': 0.126, 'neu': 0.874, 'pos': 0.0, 'compound': -0.4404}	neutral
Skibt	Du sitzt am Küchentisch mit deinem*r Mitbewohner*in. Er*sie gähnt und du merkst, wie du selbst auch gähnen musst.	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral
Namistell	Beim Einräumen deines Wocheneinkaufs entdeckst du im Kühlschrank noch einen Becher Joghurt. Dir war gar nicht bewusst, dass du ihn noch hattest.	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral
Struk	Du gehst nochmal deine Packliste für den Urlaub durch und kontrollierst deinen Koffer. Du scheinst an alles gedacht zu haben. In wenigen Stunden geht es los.	{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.4019}	neutral
Mölauzegt	Du zeichnest mit Hilfe einer App deine Geschwindigkeit auf, wenn du laufen gehst. Zusätzlich nimmst du dir nach jedem Lauf die Zeit, zu bewerten, wie gut es dir dabei ging.	{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.5859}	emotional
Bingsemöl	Du bist an einem kleinen See und versuchst, Steinchen über das Wasser flitschen zu lassen. Du hast eine ganze Handvoll flacher Steine gesammelt, um es zu üben.	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral
Iberletsch	Bei einem Grillabend siehst du deine Nichte wieder. Du würdest ihr gerne über den Kopf streicheln, aber du weißt, dass sie das nicht mag.	{'neg': 0.105, 'neu': 0.792, 'pos': 0.103, 'compound': -0.0168}	neutral
Troff	Du entscheidest dich für eine Spezialisierung im Master. Dir ist bewusst, dass du damit für die Zukunft bestimmte Berufszweige ausschließt.	{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.2732}	neutral
Odef	Du hast dir vorgenommen in 8 Wochen 5km am Stück laufen zu können. Du hast dich an den Plan gehalten und schaffst jetzt die 5km.	{'neg': 0.067, 'neu': 0.933, 'pos': 0.0, 'compound': -0.25}	neutral
Faube	Du bist zum Abendessen in einem Restaurant. Du möchtest noch eine Flasche Wasser bestellen. Du schaust hoch, um Blickkontakt mit dem*der Kellner*in herzustellen, damit er*sie zu deinem Tisch kommt.	{'neg': 0.0, 'neu': 0.957, 'pos': 0.043, 'compound': 0.0772}	neutral
Wunicher	Du fährst bewusst früh am Morgen ins Büro. Wenn du als Erste*r da bist, kannst du dir einen Kaffee machen und mit der Arbeit beginnen, solange es noch ruhig ist. 	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral
Bisknirgo	Du liegst in deinem Bett und bist eben von alleine wach geworden. Weil heute Sonntag ist, bleibst du noch eine Weile ruhig liegen.	{'neg': 0.145, 'neu': 0.855, 'pos': 0.0, 'compound': -0.5267}	neutral
Ferandsor	Du suchst dir im Umkleideraum im Fitnessstudio eine ruhige Ecke, weil du dich nicht an den Gesprächen beteiligen willst.	{'neg': 0.163, 'neu': 0.837, 'pos': 0.0, 'compound': -0.2755}	neutral
Vul	Du möchtest deinen Internetvertrag ändern. Es gibt online ein Formular, um das zu beantragen. Du hast deine Kundennummer nicht im Kopf, brauchst sie aber für das Formular.	{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.0772}	neutral
Neif	Deine Geschwister und du wollt ein Unternehmen gründen. Ihr teilt euch die Arbeit untereinander auf und jeder trägt seinen Teil dazu bei.	{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.3612}	neutral
Zimerhubst	Du hast gestern Abend deine alten Kleidungsstücke aussortiert und dabei die Zeit vergessen. Beim Aufwachen merkst du, dass dein Kreislauf nicht recht in Schwung kommt.	{'neg': 0.081, 'neu': 0.919, 'pos': 0.0, 'compound': -0.3182}	neutral
Zwelde	Du hast die vergangene Nacht von der Serie geträumt, die du momentan immer abends schaust. Die Hauptcharaktere kamen auch in deinem Traum vor.	{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.25}	neutral
Herklögen	Du setzt dich am Wochenende in ein Café. Zufällig triffst du dort eine*n alte*n Bekannte*n. Ihr unterhaltet euch ein wenig, weil ihr euch längere Zeit nicht gesehen habt.	{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.4939}	neutral
Preier	Dir wird in der Straßenbahn ein Sitzplatz angeboten, weil du schwere Einkaufstüten trägst. Du möchtest nicht, dass jemand für dich aufsteht und lehnst deshalb ab. Du bleibst die Fahrt über stehen.	{'neg': 0.117, 'neu': 0.883, 'pos': 0.0, 'compound': -0.402}	neutral
Muschürdur	Auf dem Heimweg von der Arbeit wird dir kurz schwindelig. Du hast eigentlich genug getrunken und auch ausreichend gegessen und wunderst dich deshalb, woher der Schwindel kommt.	{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.4601}	neutral
Ismiprämpf	Dein Vater wollte dir einen Ordner mit Unterlagen vorbeibringen. Er will ihn dir nur kurz anreichen, deshalb sitzt du vor deinem Haus und schaust wiederholt die Straße runter.	{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.4939}	neutral
Glühm	Du schaust gerade einen Film, als es klingelt. Du bist dir unsicher, ob es im Film oder an deiner Tür geklingelt hat. Du schaust den Film weiter und hörst genau hin, ob es nochmal klingelt.	{'neg': 0.053, 'neu': 0.907, 'pos': 0.04, 'compound': -0.128}	neutral
Rugliebast	Du möchtest bei deinem Zahnarzt anrufen, um den nächsten Vorsorgetermin zu vereinbaren. Du schaust schon vorher in deinen Kalender, um zu überlegen, welche Termine dir passen könnten.	{'neg': 0.0, 'neu': 0.951, 'pos': 0.049, 'compound': 0.0772}	neutral
Wumeizauch	Du bist in der Innenstadt, um dir ein paar neue Kleidungsstücke zu kaufen. In einem Geschäft erklärt dir ein*e Verkäufer*in, dass es gerade ein besonderes Angebot gibt.	{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.4019}	neutral
Häugnung	Du siehst, wie dein*e Kollege*in mit deinem*r Chef*in spricht. Du kannst nicht verstehen, was sie sagen und überlegst eine Weile, was der Inhalt des Gesprächs sein könnte.	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral
Wupforau	Du gehst mit deinem Hund Gassi und kommst mit einem*r anderen Hundebesitzer*in ins Gespräch. Es ist sehr wahrscheinlich, dass ihr euch in Zukunft häufiger beim Spaziergang über den Weg laufen werdet. 	{'neg': 0.053, 'neu': 0.947, 'pos': 0.0, 'compound': -0.128}	neutral
Bismirbiel	Dein Hund fiept kurz in deiner Nähe. Du springst auf und holst die Leine, um mit ihm rauszugehen, weil er gestern etwas Falsches gefressen hat.	{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.4767}	neutral
Enkmitas	Du spielst gerade Stadt, Land, Fluss und weißt genau, dass du einen Fluss mit dem Anfangsbuchstaben H kennst. Dir fällt der Name nicht sofort ein und du gehst verschiedene Buchstabenkombinationen durch. 	{'neg': 0.0, 'neu': 0.948, 'pos': 0.052, 'compound': 0.2023}	neutral
Mege	Auf dem Küchentisch liegt die To-Do-Liste deines*r Mitbewohners*in. Er*sie schreibt morgen eine Klausur und hat sein*ihr Lernpensum geschafft. Alle Punkte, die auf der Liste stehen, sind abgehakt. 	{'neg': 0.094, 'neu': 0.906, 'pos': 0.0, 'compound': -0.4215}	neutral
Weforshank	Auf einer Familienfeier sitzt dein Neffe die ganze Zeit auf dem Schoß seiner Eltern. Von dort aus beobachtet das Kind das Geschehen.	{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.4019}	neutral
Plüpp	Du hast eine*n Freund*in, die kein Deutsch spricht. Anstatt die ganze Zeit auf Englisch zu reden, nutzt ihr viel Gestik, was euch leichter fällt.	{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.7184}	emotional
Skibt	Dein*e Arbeitskollege*in erzählt dir, dass er*sie dringend eine Kaffeepause braucht. Du hast plötzlich auch Lust auf einen Kaffee.	{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.3612}	neutral
Namistell	Du bist auf dem Weg zu Arbeit. Auf dem Asphalt entdeckst du ein 50-Cent-Stück. Du steckst es ein und läufst weiter. 	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral
Struk	Du hast das Auto gepackt und bist bereit, deinen Roadtrip zu starten. Du bist früh dran und wartest auf deine*n Freund*in, der*die in einer Stunde da sein sollte.	{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.6908}	emotional
Mölauzegt	Jeden Sonntag schreibst du Tagebuch und horchst in dich hinein, wie es dir in der Woche ging und ob du mit dir zufrieden bist.	{'neg': 0.0, 'neu': 0.887, 'pos': 0.113, 'compound': 0.4215}	neutral
Bingsemöl	Ein*e Kollege*in hat dir den Umgang mit einem neuen Computerprogramm gezeigt. Jetzt wiederholst du die Schritte einmal, damit du morgen noch weißt, wie es geht.	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral
Iberletsch	Du gehst eine Rolltreppe hoch. Vor dir steht eine Person, die du gerne zur Seite schieben würdest, um vorbeizukommen.	{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.3612}	neutral
Troff	Du trinkst nachmittags noch einen Kaffee, um wach zu bleiben. Du nimmst in Kauf, dass du dann heute Abend nicht einschlafen kannst.	{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.3818}	neutral
Odef	Du hast dir vor zwei Jahren einen Sparplan erstellt. Heute ziehst Du Bilanz und siehst, dass du genau die anvisierte Summe zurückgelegt hast.	{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.25}	neutral
Faube	Als du aus einem Fahrstuhl aussteigen möchtest, möchte eine andere Person ebenso aussteigen. Ihr steht euch gegenseitig im Weg. Du nimmst Blickkontakt auf, damit die Person dir sagen kann, dass sie dir den Vortritt lässt.	{'neg': 0.0, 'neu': 0.914, 'pos': 0.086, 'compound': 0.34}	neutral
Wunicher	Du steigst in die Bahn ein. Es ist noch ein Sitzplatz frei neben jemandem, der laut mit Kopfhörern Musik hört. Du bleibst lieber stehen, um deine Ruhe zu haben.	{'neg': 0.0, 'neu': 0.892, 'pos': 0.108, 'compound': 0.5423}	emotional
Bisknirgo	Du sitzt nach Feierabend in deinem Auto vor deinem Haus. Du bleibst eine Weile so sitzen und tust nichts. Es ist still.	{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.3612}	neutral
Ferandsor	Du kommst nach Hause und gehst direkt in dein Zimmer. Du möchtest in Ruhe etwas lesen und nicht mit deiner Familie reden.	{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.6908}	emotional
